1799,1582
1799,1856
1799,1816
1799,1857
1799,1858
1799,1859
1799,1860
1799,1673
1799,1861
1799,1827
1799,1821
1799,1770
1799,1862
1799,1863
1799,1864
1799,1865
1799,1830
1582,1856
1582,1816
1582,1857
1582,1858
1582,1859
1582,1870
1582,1801
1582,1668
1582,1860
1582,1673
1582,1861
1582,1827
1582,1676
1582,1821
1582,1849
1582,1862
1582,1863
1582,1864
1582,1865
1582,1830
1856,1816
1856,1857
1856,1858
1856,1859
1856,1870
1856,1801
1856,1668
1856,1860
1856,1673
1856,1827
1856,1676
1856,1821
1856,1849
1856,1862
1856,1863
1856,1864
1856,1865
1856,1830
1816,1857
1816,1858
1816,1859
1816,1870
1816,1801
1816,1668
1816,1860
1816,1673
1816,1827
1816,1676
1816,1821
1816,1770
1816,1849
1816,1862
1816,1863
1816,1864
1816,1865
1816,1830
1857,1858
1857,1859
1857,1870
1857,1801
1857,1668
1857,1860
1857,1673
1857,1861
1857,1827
1857,1676
1857,1821
1857,1770
1857,1849
1857,1862
1857,1863
1857,1864
1857,1865
1857,1830
1858,1859
1858,1870
1858,1801
1858,1668
1858,1860
1858,1673
1858,1861
1858,1827
1858,1676
1858,1770
1858,1849
1858,1862
1858,1863
1858,1864
1858,1865
1859,1870
1859,1801
1859,1668
1859,1860
1859,1673
1859,1861
1859,1827
1859,1676
1859,1821
1859,1849
1859,1862
1859,1863
1859,1864
1859,1865
1859,1830
1870,1668
1870,1860
1870,1861
1870,1827
1870,1676
1870,1821
1870,1770
1870,1849
1870,1862
1870,1863
1870,1864
1870,1865
1870,1830
1801,1668
1801,1860
1801,1673
1801,1861
1801,1827
1801,1821
1801,1770
1801,1862
1801,1863
1801,1864
1801,1830
1668,1860
1668,1673
1668,1861
1668,1827
1668,1676
1668,1821
1668,1770
1668,1849
1668,1862
1668,1863
1668,1864
1668,1865
1668,1830
1860,1673
1860,1861
1860,1827
1860,1676
1860,1821
1860,1770
1860,1849
1860,1862
1860,1863
1860,1864
1860,1865
1860,1830
1673,1861
1673,1827
1673,1676
1673,1821
1673,1770
1673,1849
1673,1862
1673,1863
1673,1864
1673,1865
1673,1830
1861,1827
1861,1676
1861,1770
1861,1849
1861,1863
1861,1864
1861,1865
1827,1676
1827,1821
1827,1849
1827,1862
1827,1863
1827,1864
1827,1865
1827,1830
1676,1821
1676,1770
1676,1862
1676,1863
1676,1864
1676,1865
1676,1830
1821,1770
1821,1849
1821,1863
1821,1865
1821,1830
1770,1849
1770,1862
1770,1863
1770,1864
1770,1865
1770,1830
1849,1862
1849,1863
1849,1864
1849,1865
1849,1830
1862,1863
1862,1864
1862,1865
1863,1864
1863,1865
1863,1830
1864,1865
1865,1830
4911,4912
4911,4914
4911,4915
4911,4916
4911,4917
4911,4918
4911,4919
4911,4920
4911,4921
4911,4922
4911,4923
4911,4924
4911,4925
4911,4926
4911,4927
4911,4928
4911,4929
4911,4930
4911,4931
4911,4932
4911,4933
4911,4934
4911,4935
4911,4936
4912,4916
4912,4917
4912,4918
4912,4919
4912,4920
4912,4921
4912,4924
4912,4925
4912,4955
4912,4927
4912,4929
4912,4930
4912,4931
4912,4932
4912,4934
4912,4935
4912,4962
4912,4936
4914,4915
4914,4917
4914,4980
4914,4981
4914,4982
4914,4919
4914,4921
4914,4922
4914,4923
4914,4924
4914,4987
4914,4964
4914,4928
4914,4988
4914,4932
4914,4990
4914,4935
4914,4962
4914,4992
4915,4917
4915,4980
4915,4981
4915,4918
4915,4982
4915,4983
4915,4919
4915,4986
4915,4922
4915,4923
4915,4924
4915,4955
4915,4926
4915,4987
4915,4964
4915,4928
4915,4929
4915,4988
4915,4931
4915,4932
4915,4933
4915,4990
4915,4935
4915,4962
4915,4992
4916,4917
4916,4918
4916,4919
4916,4920
4916,4921
4916,4922
4916,4924
4916,4925
4916,4926
4916,4927
4916,4929
4916,4930
4916,4931
4916,4932
4916,4933
4916,4934
4916,4935
4916,4936
4917,4918
4917,4919
4917,4920
4917,4921
4917,4922
4917,4923
4917,4924
4917,4925
4917,4926
4917,4927
4917,4928
4917,4929
4917,4930
4917,4931
4917,4932
4917,4933
4917,4934
4917,4935
4917,4936
4980,4981
4980,4918
4980,4983
4980,4986
4980,4922
4980,4923
4980,4955
4980,4926
4980,4987
4980,4964
4980,4928
4980,4929
4980,4931
4980,4932
4980,4933
4980,4990
4980,4962
4980,4936
4981,4918
4981,4982
4981,4983
4981,4986
4981,4922
4981,4923
4981,4955
4981,4926
4981,4987
4981,4964
4981,4928
4981,4929
4981,4988
4981,4931
4981,4932
4981,4933
4981,4990
4981,4962
4981,4992
4981,4936
4918,4919
4918,4920
4918,4921
4918,4923
4918,4924
4918,4925
4918,4927
4918,4987
4918,4929
4918,4930
4918,4932
4918,4934
4918,4935
4918,4936
4982,4983
4982,4986
4982,4922
4982,4923
4982,4955
4982,4926
4982,4987
4982,4964
4982,4928
4982,4988
4982,4933
4982,4990
4982,4962
4982,4992
4983,4919
4983,4920
4983,4921
4983,4922
4983,4923
4983,4924
4983,4927
4983,4987
4983,4964
4983,4928
4983,4988
4983,4930
4983,4990
4983,4935
4983,4962
4983,4992
4919,4920
4919,4921
4919,4986
4919,4922
4919,4923
4919,4924
4919,4925
4919,4926
4919,4927
4919,4928
4919,4929
4919,4930
4919,4931
4919,4932
4919,4933
4919,4934
4919,4935
