467,542
827,1255
827,147
827,1050
609,1185
609,1324
238,976
238,1260
238,1261
238,1263
473,1016
473,542
1106,976
1106,1260
1106,1263
1284,846
1284,101
1107,626
1107,905
1107,656
1107,677
1107,679
1107,446
1107,101
1216,905
1216,656
1216,677
1216,446
1216,989
624,1244
395,193
773,976
750,1016
1255,1374
1255,1375
491,1016
491,1190
491,986
579,1075
579,986
252,1050
252,446
252,937
252,1123
1185,346
1185,1035
1016,664
1016,424
1016,700
408,193
256,1260
256,1261
256,1244
256,1263
1373,512
1373,549
257,1050
257,446
257,937
257,1123
966,787
775,976
656,1244
656,1212
163,226
914,872
914,892
416,1305
512,1197
838,1024
583,937
1000,872
1000,994
1000,892
330,1374
330,1375
266,1050
266,446
266,1123
266,994
664,542
664,986
1024,712
1050,976
1050,1260
1050,1261
1050,1263
805,986
872,193
872,1244
1052,1260
1052,1261
1052,1263
177,1305
677,1244
430,193
432,193
184,682
682,208
1324,346
1324,1035
274,1260
274,1261
274,1263
976,783
976,566
976,789
976,994
536,994
193,447
193,1029
193,762
193,1139
193,892
542,446
542,882
542,553
443,364
1250,1029
1197,549
782,994
700,986
283,1260
283,1261
283,1263
985,762
1260,290
1260,743
1010,216
1261,743
720,1244
1244,290
1244,296
1244,892
787,994
290,1263
1274,994
364,1212
743,1263
1838,1539
3426,3697
3755,3756
3755,3757
3755,3758
3755,3759
3755,3760
3756,3757
3756,3758
3756,3759
3756,3760
3757,3758
3757,3759
3757,3760
3408,3042
3758,3759
3758,3760
3759,3760
4477,4546
4477,4741
4778,3955
4778,3986
4778,4101
3986,3853
4543,4546
4543,4741
4791,4149
4946,4947
6357,8837
6357,8293
6370,8834
8396,8820
7037,8717
7468,8164
7468,7409
7468,7610
8885,8865
8885,8837
6859,5958
6409,8691
6409,8872
6409,8678
7048,8678
7474,5958
7474,8840
8717,6876
8717,6942
8717,5950
8717,7187
6864,5958
8326,7254
8398,8820
7487,8872
6876,8837
6876,8872
7072,8678
7072,8293
7835,6942
7835,8820
5447,5958
8164,8293
8865,8837
6507,8834
8691,7610
7711,7346
8837,6942
8872,6921
8592,8293
8592,7632
8552,8820
8554,8820
8479,7549
6916,5958
6594,8678
8678,7172
8678,6776
6643,8834
8834,7229
5958,7390
5958,7187
5963,8820
8820,7409
7409,8840
8952,8989
8952,8957
8989,8956
8956,8957
9971,11973
9971,11845
9971,10393
9971,10729
9971,11333
10772,10577
10772,11302
10772,11232
11581,10019
11581,10084
11581,9372
11581,10139
11581,10174
11581,10897
11581,10210
11581,9779
10002,11845
10002,12073
11973,10019
11973,10084
11973,10139
11973,10174
11973,10210
11973,10216
10013,10729
10789,11678
10789,11403
11584,12045
10027,10729
11839,9363
9269,12338
10084,12278
10084,9822
11678,9370
11678,9454
11678,10185
11678,10897
11681,10836
11681,12391
11681,11001
12124,10997
11957,9779
10836,11707
10836,11719
10109,10200
9370,11403
9370,9822
12128,10185
12128,10391
10139,12278
10139,9822
10577,9423
10577,11008
9423,10914
12070,12391
11385,10185
11385,10729
11385,9889
10174,11232
10185,11302
11149,9700
11149,10339
10888,12428
12391,11707
12391,11719
12278,10729
10216,10393
10216,10729
11302,10916
11302,11008
12330,12332
12428,10948
12428,11001
12428,10430
11547,12338
9585,11627
9585,11232
9585,12338
10926,12338
12051,9779
11707,11001
9694,9822
11627,9779
9700,12338
9700,11334
12332,12316
10339,9822
